videogames,videogamesLabel,developerLabel,publisherLabel,designedByLabel,composerLabel
http://www.wikidata.org/entity/Q88921,Cabal,TAD Corporation,Taito Corporation,,David Wise
http://www.wikidata.org/entity/Q88921,Cabal,TAD Corporation,Fabtek,,David Wise
http://www.wikidata.org/entity/Q88947,Renegade,Technōs Japan Corporation,Taito Corporation,Yoshihisa Kishimoto,Kazuo Sawa
http://www.wikidata.org/entity/Q88972,River Raid,Activision Publishing,Activision Publishing,Jason Statham,
http://www.wikidata.org/entity/Q90975,Bumpy,Loriciels,Your Sinclair,,
http://www.wikidata.org/entity/Q90985,Cauldron II: The Pumpkin Strikes Back,Palace Software,,,Richard Joseph
http://www.wikidata.org/entity/Q90990,Championship Sprint,Atari,Atari,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107429,Atari,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107500,Atari,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Atari,Alternative Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107429,Alternative Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107500,Alternative Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Atari,Electric Dreams Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107429,Electric Dreams Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107500,Electric Dreams Software,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Atari,EDOS,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107429,EDOS,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107500,EDOS,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Atari,Q63107139,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107429,Q63107139,,
http://www.wikidata.org/entity/Q90990,Championship Sprint,Q63107500,Q63107139,,
http://www.wikidata.org/entity/Q90994,Chase H.Q.,Taito Corporation,Taito Corporation,,
http://www.wikidata.org/entity/Q90999,Zombi,Ubisoft,Ubisoft,,
http://www.wikidata.org/entity/Q91084,Captain Dynamo,Codemasters,,,Allister Brimble
http://www.wikidata.org/entity/Q91220,Yie Ar Kung-Fu,Konami,Imagine Software,,Miki Higashino
http://www.wikidata.org/entity/Q91235,Yie Ar Kung-Fu II,Konami,Imagine Software,,
http://www.wikidata.org/entity/Q91247,Zaxxon,Sega,Sega,,
http://www.wikidata.org/entity/Q91268,Archon: The Light and the Dark,Free Fall Associates,Electronic Arts,Jon Freeman,
http://www.wikidata.org/entity/Q91282,Arkanoid,Taito Corporation,Romstar,,Hisayoshi Ogura
http://www.wikidata.org/entity/Q91419,Back to the Future,,Electric Dreams Software,,
http://www.wikidata.org/entity/Q91501,Back to the Future,Krome Studios Melbourne,LJN,,
http://www.wikidata.org/entity/Q93655,The Humans,Imagitec Design,GameTek,,
http://www.wikidata.org/entity/Q93951,Little Inferno,Tomorrow Corporation,Tomorrow Corporation,,
http://www.wikidata.org/entity/Q94355,Cars 2,Avalanche Software,Disney Interactive Studios,,
http://www.wikidata.org/entity/Q94460,Grand Theft Auto 2,DMA Design,Rockstar Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Rockstar North,Rockstar Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Rockstar Lincoln,Rockstar Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Visual Sciences,Rockstar Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,DMA Design,Rockstar Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Rockstar North,ASC Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Rockstar Lincoln,ASC Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,Visual Sciences,ASC Games,,
http://www.wikidata.org/entity/Q94501,Grand Theft Auto,DMA Design,ASC Games,,
http://www.wikidata.org/entity/Q94640,Grand Theft Auto: Vice City Stories,Rockstar Leeds,Rockstar Games,,
http://www.wikidata.org/entity/Q94671,Grand Theft Auto: Vice City,Rockstar North,Rockstar Games,,
http://www.wikidata.org/entity/Q94778,Grand Theft Auto: Liberty City Stories,Rockstar Leeds,Rockstar Games,,
http://www.wikidata.org/entity/Q94797,Grand Theft Auto IV,Rockstar North,Rockstar Games,,Michael Hunterg
http://www.wikidata.org/entity/Q94797,Grand Theft Auto IV,Rockstar Toronto,Rockstar Games,,Michael Hunterg
http://www.wikidata.org/entity/Q94871,Grand Theft Auto: Chinatown Wars,Rockstar Leeds,Rockstar Games,,
http://www.wikidata.org/entity/Q99730,Dan Dare: Pilot of the Future,Gang of Five,Electronic Arts,,
http://www.wikidata.org/entity/Q99730,Dan Dare: Pilot of the Future,Gang of Five,Virgin Interactive,,
http://www.wikidata.org/entity/Q99730,Dan Dare: Pilot of the Future,Gang of Five,Ricochet,,
http://www.wikidata.org/entity/Q100042,Blasteroids,Atari Games,Image Works,,
http://www.wikidata.org/entity/Q100096,Mega Man X2,Capcom,Capcom,,
http://www.wikidata.org/entity/Q102303,Akalabeth: World of Doom,Richard Garriott,California Pacific Computer Company,Richard Garriott,
http://www.wikidata.org/entity/Q106827,Second Life,Linden Lab,Linden Lab,,
http://www.wikidata.org/entity/Q110607,Clannad,Key,Prototype,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q110607,Clannad,Visual Arts,Prototype,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q110607,Clannad,Key,Visual Arts,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q110607,Clannad,Visual Arts,Visual Arts,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q110607,Clannad,Key,Sekai Project,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q110607,Clannad,Visual Arts,Sekai Project,Itaru Hinoue,Magome Togoshi
http://www.wikidata.org/entity/Q53362,Bakemonogatari,,,,
http://www.wikidata.org/entity/Q54297,Star Wars: Rogue Squadron,LucasArts,Nintendo,Mark Haigh-Hutchinson,Chris Hülsbeck
http://www.wikidata.org/entity/Q54297,Star Wars: Rogue Squadron,Factor 5,Nintendo,Mark Haigh-Hutchinson,Chris Hülsbeck
http://www.wikidata.org/entity/Q54297,Star Wars: Rogue Squadron,LucasArts,LucasArts,Mark Haigh-Hutchinson,Chris Hülsbeck
http://www.wikidata.org/entity/Q54297,Star Wars: Rogue Squadron,Factor 5,LucasArts,Mark Haigh-Hutchinson,Chris Hülsbeck
http://www.wikidata.org/entity/Q54304,Star Wars Rogue Squadron III: Rebel Strike,Factor 5,LucasArts,,
http://www.wikidata.org/entity/Q54307,Star Wars Rogue Squadron II: Rogue Leader,Factor 5,Activision Publishing,,Chris Hülsbeck
http://www.wikidata.org/entity/Q54307,Star Wars Rogue Squadron II: Rogue Leader,Factor 5,LucasArts,,Chris Hülsbeck
http://www.wikidata.org/entity/Q54317,Star Wars,Vektor Grafix,LucasArts,,
http://www.wikidata.org/entity/Q54317,Star Wars,"Atari, Inc.",LucasArts,,
http://www.wikidata.org/entity/Q54317,Star Wars,Vektor Grafix,Brøderbund,,
http://www.wikidata.org/entity/Q54317,Star Wars,"Atari, Inc.",Brøderbund,,
http://www.wikidata.org/entity/Q54317,Star Wars,Vektor Grafix,Domark Software,,
http://www.wikidata.org/entity/Q54317,Star Wars,"Atari, Inc.",Domark Software,,
http://www.wikidata.org/entity/Q54317,Star Wars,Vektor Grafix,Parker Brothers,,
http://www.wikidata.org/entity/Q54317,Star Wars,"Atari, Inc.",Parker Brothers,,
http://www.wikidata.org/entity/Q54317,Star Wars,Vektor Grafix,"Atari, Inc.",,
http://www.wikidata.org/entity/Q54317,Star Wars,"Atari, Inc.","Atari, Inc.",,
http://www.wikidata.org/entity/Q54319,Star Wars,Namco,Namco,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,Nintendo,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,Nintendo,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,Nintendo,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,Capcom,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,Capcom,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,Capcom,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,Ubisoft,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,Ubisoft,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,Ubisoft,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,JVC,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,JVC,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,JVC,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,U.S. Gold,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,U.S. Gold,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,U.S. Gold,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,Victor Interactive Software,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,Victor Interactive Software,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,Victor Interactive Software,,
http://www.wikidata.org/entity/Q54320,Star Wars,Krome Studios Melbourne,Tectoy,,
http://www.wikidata.org/entity/Q54320,Star Wars,Tiertex Design Studios,Tectoy,,
http://www.wikidata.org/entity/Q54320,Star Wars,NMS Software,Tectoy,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,LucasArts,JVC,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Sculptured Software,JVC,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Code Mystics,JVC,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Sculptured Software,LucasArts,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Code Mystics,LucasArts,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,LucasArts,Disney Interactive Studios,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Sculptured Software,Disney Interactive Studios,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Code Mystics,Disney Interactive Studios,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,LucasArts,Nintendo of America,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Sculptured Software,Nintendo of America,,
http://www.wikidata.org/entity/Q54322,Super Star Wars,Code Mystics,Nintendo of America,,
http://www.wikidata.org/entity/Q54323,Star Wars Arcade,Sega AM3,Sega,,
http://www.wikidata.org/entity/Q54325,Star Wars: The Empire Strikes Back (1982 video game),Parker Brothers,Parker Brothers,,
http://www.wikidata.org/entity/Q54327,Star Wars: The Empire Strikes Back (1985 video game),Atari Games,Atari Games,,
http://www.wikidata.org/entity/Q54327,Star Wars: The Empire Strikes Back (1985 video game),Vektor Grafix,Atari Games,,
http://www.wikidata.org/entity/Q54327,Star Wars: The Empire Strikes Back (1985 video game),Atari Games,Domark Software,,
http://www.wikidata.org/entity/Q54327,Star Wars: The Empire Strikes Back (1985 video game),Vektor Grafix,Domark Software,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),LucasArts,Capcom,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),Sculptured Software,Capcom,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),LucasArts,Ubisoft,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),Sculptured Software,Ubisoft,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),LucasArts,JVC,,
http://www.wikidata.org/entity/Q54329,Star Wars: The Empire Strikes Back (1992 video game),Sculptured Software,JVC,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,LucasArts,JVC,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,Sculptured Software,JVC,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,Sculptured Software,LucasArts,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,LucasArts,THQ,,
http://www.wikidata.org/entity/Q54330,Super Star Wars: The Empire Strikes Back,Sculptured Software,THQ,,
http://www.wikidata.org/entity/Q54331,Return of the Jedi: Death Star Battle,Parker Brothers,Sinclair Research,,
http://www.wikidata.org/entity/Q54331,Return of the Jedi: Death Star Battle,Parker Brothers,Parker Brothers,,
http://www.wikidata.org/entity/Q54332,Star Wars: Return of the Jedi: Ewok Adventure,Atari Games,,,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),Atari,Domark Software,,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),Tengen,Domark Software,,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),"Atari, Inc.",Domark Software,,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),Atari,"Atari, Inc.",,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),Tengen,"Atari, Inc.",,
http://www.wikidata.org/entity/Q54334,Star Wars: Return of the Jedi (video game),"Atari, Inc.","Atari, Inc.",,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Realtime Associates,JVC,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Sculptured Software,JVC,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Realtime Associates,LucasArts,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Sculptured Software,LucasArts,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Realtime Associates,THQ,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Sculptured Software,THQ,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Realtime Associates,Black Pearl Software,,
http://www.wikidata.org/entity/Q54335,Super Star Wars: Return of the Jedi,Sculptured Software,Black Pearl Software,,
http://www.wikidata.org/entity/Q54338,Star Wars: Episode I – The Phantom Menace (video game),Big Ape Productions,LucasArts,,
http://www.wikidata.org/entity/Q54839,Star Wars Episode I: Jedi Power Battles,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54840,Star Wars Episode I: Battle for Naboo,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54840,Star Wars Episode I: Battle for Naboo,Factor 5,LucasArts,,
http://www.wikidata.org/entity/Q54840,Star Wars Episode I: Battle for Naboo,LucasArts,THQ,,
http://www.wikidata.org/entity/Q54840,Star Wars Episode I: Battle for Naboo,Factor 5,THQ,,
http://www.wikidata.org/entity/Q54842,Star Wars Episode I: Obi-Wan's Adventures,HotGen,THQ,,
http://www.wikidata.org/entity/Q54843,Star Wars: Obi-Wan,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54844,Star Wars: Episode II – Attack of the Clones (video game),LucasArts,THQ,,Allister Brimble
http://www.wikidata.org/entity/Q54845,Star Wars: The New Droid Army,Helixe,THQ,,
http://www.wikidata.org/entity/Q54846,Star Wars: Episode III – Revenge of the Sith (video game),The Collective,LucasArts,,
http://www.wikidata.org/entity/Q54847,Star Wars: The Clone Wars – Lightsaber Duels,Krome Studios,LucasArts,,
http://www.wikidata.org/entity/Q54848,Star Wars: The Clone Wars – Jedi Alliance,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q54862,Star Wars Battlefront,EA DICE,Electronic Arts,,Gordy Haab
http://www.wikidata.org/entity/Q54864,Star Wars Battlefront: Renegade Squadron,Rebellion Developments,LucasArts,,
http://www.wikidata.org/entity/Q54865,Star Wars: Battlefront II (2005 video game),Pandemic Studios,LucasArts,,
http://www.wikidata.org/entity/Q54865,Star Wars: Battlefront II (2005 video game),Savage Entertainment,LucasArts,,
http://www.wikidata.org/entity/Q54870,Star Wars Battlefront: Elite Squadron,Rebellion Developments,LucasArts,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Feral Interactive,Activision Publishing,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Traveller's Tales,Activision Publishing,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Feral Interactive,LucasArts,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Traveller's Tales,LucasArts,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Feral Interactive,Feral Interactive,,
http://www.wikidata.org/entity/Q55214,Lego Star Wars: The Complete Saga,Traveller's Tales,Feral Interactive,,
http://www.wikidata.org/entity/Q55216,Lego Star Wars: The Video Game,Traveller's Tales,Eidos Interactive,,David Whittaker
http://www.wikidata.org/entity/Q55217,Star Wars Episode I: Racer,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q55219,Star Wars: Bounty Hunter,LucasArts,LucasArts,,Jeremy Soule
http://www.wikidata.org/entity/Q55223,Star Wars: Racer Arcade,Sega AM3,LucasArts,,
http://www.wikidata.org/entity/Q55225,Star Wars: Starfighter,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q55227,Star Wars: Super Bombad Racing,,LucasArts,,
http://www.wikidata.org/entity/Q55228,Lego Star Wars III: The Clone Wars,Traveller's Tales,LucasArts,,John Williams
http://www.wikidata.org/entity/Q55229,Star Wars: Jedi Starfighter,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q55232,Star Wars: The Clone Wars (2002 video game),Pandemic Studios,LucasArts,,
http://www.wikidata.org/entity/Q55237,Star Wars: Republic Commando: Order 66,Magellan Interactive,THQ Wireless,,
http://www.wikidata.org/entity/Q55239,Lego Star Wars II: The Original Trilogy,Traveller's Tales,LucasArts,,David Whittaker
http://www.wikidata.org/entity/Q55239,Lego Star Wars II: The Original Trilogy,Traveller's Tales,TT Games Publishing,,David Whittaker
http://www.wikidata.org/entity/Q55246,Lego Star Wars II Mobile,Universomo,THQ,,
http://www.wikidata.org/entity/Q55248,Star Wars Trilogy Arcade,Sega AM3,Sega,,John Williams
http://www.wikidata.org/entity/Q55251,Star Wars: Behind the Magic,LucasArts,,,
http://www.wikidata.org/entity/Q55253,Star Wars: Flight of the Falcon,,THQ,,Allister Brimble
http://www.wikidata.org/entity/Q55254,Star Wars: Force Commander,LucasArts,LucasArts,Garry M. Gaber,Peter McConnell
http://www.wikidata.org/entity/Q55257,Star Wars: Masters of Teräs Käsi,LucasArts,LucasArts,,John Williams
http://www.wikidata.org/entity/Q55259,Star Wars: Rebel Assault,LucasArts,LucasArts,,Peter McConnell
http://www.wikidata.org/entity/Q55263,Star Wars: Shadows of the Empire (video game),LucasArts,Nintendo,,Joel McNeely
http://www.wikidata.org/entity/Q55265,Star Wars: Yoda Stories,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q55272,Star Wars Galaxies,Daybreak Game Company,LucasArts,,
http://www.wikidata.org/entity/Q55281,Star Wars Galaxies: Episode III Rage of the Wookiees,Daybreak Game Company,LucasArts,,
http://www.wikidata.org/entity/Q55287,Star Wars: Dark Forces,LucasArts,LucasArts,,
http://www.wikidata.org/entity/Q55291,Star Wars Jedi Knight: Dark Forces II,LucasArts,LucasArts,,Peter McConnell
